username,content
Viny_JKT48,"Tadi makan ini setelah sekian lama. Ya ampun, sekarang aku ngerti."
Viny_JKT48,@RChikanoJKT48 asik makan hehehe
Viny_JKT48,@frieskaJKT48 @Acha_JKT48 @soniaJKT48 wawa ayo marahin achaaa
Viny_JKT48,@R_AninJKT48 @N_AurelJKT48 harus makan
Viny_JKT48,@Viny_JKT48 hari ini maksudnya. Ampun.
Viny_JKT48,Doakan besok bisa memberikan yang terbaik #K3luargaBaru #K3Believe
Viny_JKT48,#RKJteamT. Ikut nonton ah.
Viny_JKT48,"Iya, nanti mau aku urus kok hehehe."
Viny_JKT48,"Kemarin ambil uang di ATM. Uangnya gak keluar, saldonya berkurang. Haduu, ada-ada saja."
Viny_JKT48,"Mari luangkan waktu sebentar untuk berdoa. Yang kuat, Aceh. #PrayForAceh"
Viny_JKT48,@IinKawaii semangat ka Iiin
Viny_JKT48,RT @officialJKT48: [VIDEO] Made in Hokkaido with JKT48 (hosted by The Hokkaido Shimbun Press) Event
Viny_JKT48,"Tapi udah jam segini, lanjut tidur dulu ah. Hehehe."
Viny_JKT48,Senangnya bisa kenal dan mendekatkan diri sama teman-teman baru... latihan hari ini seru
Viny_JKT48,@bebyJKT48 @S_SiscaJKT48 dan terus berlari
Viny_JKT48,@achanJKT48 hati-hati dijalaan anayaaa
Viny_JKT48,@achanJKT48 gaboleh males aayy
Viny_JKT48,Sebelum bobok. Nite.
Viny_JKT48,"Tapi kalian jangan dibawa ribet. Cukup yang di sini aja. Kan tuntutan pekerjaan hahaha. Anw, have a great night sorry malah curcol"
Viny_JKT48,@R_AninJKT48 Anin jangan makan mie mulu
Viny_JKT48,"Gak takut gemuk sih. Kutakut tapi makan tak sehat = muka jerawatan. Nih tipsnya, ribet yak."
Viny_JKT48,Mau balik makan yang sehat-sehat... tapi kalau capek yang maunya banyak. Serba salah. Hahaha.
Viny_JKT48,Tapi tadi udah makan ini... terus sate. Keluar energi banyak jadi makannya banyak banget
Viny_JKT48,Selesai latihan! Mari pulaang! Tapi lapar. Makan gak ya?
Viny_JKT48,"Latihan buat shonichi sebentar lagi. Hihi. Tanggal 8 lho, sudah pada siapkah? Penasaran? Hmmm"
Viny_JKT48,"Aaak, kalo ke angkringan mau sate-satean dan nasi kucing. Bm abis :(("
Viny_JKT48,Lagi diperjalanan mau latihan bersama KIII. How's ur day so far?
Viny_JKT48,RT @officialJKT48: Interview JKT48 di @zoraradio 90.1 FM Live dari BEC II Bandung #Jkt48KeZoraradioLagi
Viny_JKT48,Ilang lagi ah
Viny_JKT48,Hai!
Viny_JKT48,@shaniaJKT48 aaaa mau *mendadak laper*
Viny_JKT48,"Mengantuk sekali ternyata. Bobo deh yuk, nighty night"
Viny_JKT48,Seneng banget hari ini aku dikasih baju baru sama @RChikanoJKT48. Tante baik deeh. Makasih yaa
Viny_JKT48,"Nanti sore aku mulai kegiatan lagi, wish me luck"
Viny_JKT48,"Take care yang lagi diperjalanan/luar rumah. Sepertinya cuaca lagi tak bersahabat. But still, enjoy your time"
Viny_JKT48,"Capek banget kemarin seharian. Baru bangun lagi, ternyata lagi hujan dan Papah lagi nyetel lagu-lagu lama. Happy Su"
Viny_JKT48,@C_MichelleJKT48 @Cindvia_JKT48 sini-sini Michelle kan adik aku yang baru
Viny_JKT48,@Cindvia_JKT48 mau onde2
Viny_JKT48,@Cindvia_JKT48 cukup sampai sini aja
Viny_JKT48,Yupi nyebelin
Viny_JKT48,"RT @officialJKT48: [INFO] Tiket Shonichi Team J, K3, dan T telah dapat dipesan secara ONLINE atau melalui ticket box di JKT48 Theater"
Viny_JKT48,Pagi
Viny_JKT48,@S_OktaJKT48 @M_DesyJKT48 kalian ini
Viny_JKT48,@S_OktaJKT48 yes!
Viny_JKT48,&lt;- Lagi leyeh-leyeh bersama Kibou &amp; Miki. Bersama-sama menonton MAMA 2016
Viny_JKT48,@S_OktaJKT48 gapapa pada pinter kok pupnya. Lucu kaaan
Viny_JKT48,@Vanka_JKT48 @Cindvia_JKT48 hmmm kayaknya pas diukur itu....
Viny_JKT48,"Semoga hari ini tetap berjalan lancar, tentram, dan damai ya ;)"
Viny_JKT48,#K3luargaBaru
Viny_JKT48,RT @officialJKT48: [VIDEO] Janji Kapten Team J
Viny_JKT48,"RT @Yona_JKT48: ""Keberadaan semuanya adalah dukungan"" #newJourney #K3luargaBaru #TeamTReborn @Lidya_JKT48 #JKT48Lyr"
Viny_JKT48,"RT @officialJKT48: [INFO] Pengumuman Pertunjukan Perdana Setlist dari Susunan Baru Team J, Team K3, dan Team T"
Viny_JKT48,@officialJKT48 thank you minlid @Lidya_JKT48 &amp; minyon @Yona_JKT48 :')
Viny_JKT48,RT @officialJKT48: [VIDEO] Sasae [Dukungan] - Team KIII
Viny_JKT48,"@Nat_JKT48 iya bu, kaku ah lo. Senyum dulu hahaha"
Viny_JKT48,@S_OktaJKT48 Okta juga semangat yahh. Makasih udah semangatin aku terus
Viny_JKT48,"@S_SiscaJKT48 ini dia yang paling semangat dari kemarin. Mohon bantuannya yah, Sisca"
Viny_JKT48,00:01 Selamat datang #K3luargaBaru ku! Perubahan dibuat untuk sesuatu yang lebih baik. Jangan takut. Let's make a great memories!
Viny_JKT48,@Via_JKT48 saktia
Viny_JKT48,"Selamat menapaki anak tangga yang lebih tinggi, teman... :')"
Viny_JKT48,@CitraAyu_jkt48 coba aku pikir dulu ...
Viny_JKT48,"Tadi malam tidurnya larut banget. Kesiangan deh bangunnya. Haha untung masih sempet mau ke kampus nanti siang. Have an awesome day, ppl!"
Viny_JKT48,@CitraAyu_jkt48 backgroundnya lucuk. Kayak lukisan
Viny_JKT48,Akhirnya menyentuh kasur. Good nite. Sleep tight. Good bye mata panda
Viny_JKT48,Mari pulang...
Viny_JKT48,#Reminder : Jangan lupa hapalin chant Saikou ka yo
Ayen_JKT48,Heeeyy anak taun 2ribuan @OriJKT48_ Happy birthday yaa tukutuuukkkkkk semoga polos terus ya #Happ15OriJKT48
Ayen_JKT48,"RT @detikhot: Ayen 'JKT48', Lady Rocker yang Ingin Jadi Desainer"
Ayen_JKT48,Happy Valentine Jangan lupa nonton event Valentinenya 4 Gulali yaaah
Ayen_JKT48,Selamat tanggal 13A mblo..
Ayen_JKT48,Pink
Ayen_JKT48,Happy Valentine ??
Ayen_JKT48,Heyyyy what's up?
Ayen_JKT48,We found nu place to take a wefie.. or selfie maybe..
Ayen_JKT48,Besok aku ikut @dahSyatMusik yeayy \(^o^)/ nonton yaaa.. siapa tau ketangkep kamera wkwkwk
Ayen_JKT48,@Cindvia_JKT48 &lt;= cari angle yg paling mirip Savoki wkwk kangenn sama anak satu iniii janlup besok ada lagi
Ayen_JKT48,@SinkaJ_JKT48 iyanih dut salah spot foto hehe
Ayen_JKT48,Yuhuuu tadi rambutku lucu yaaa maap ga jelas karna backgroundnya item wkwk #k3theaterbelieve
Ayen_JKT48,Jangan lupa show 2 ada #k3theaterbelieve yahhh
Ayen_JKT48,"Sesuai hasil voting, jadinya aku pilih warna birthday t-shirtnya biru tua yahh.. yaaa smoga aja electric blue yuuukk di order cuss"
Ayen_JKT48,"Jadiii kaosnya mau warna biru, tulisannya kuning.. tapi bingung mau yg soft / bright / dark.. desainnya yaaah tunggu aja yaa"
Ayen_JKT48,Biru kuningnya bingung nihhh.. yg menurut kalian cwe cwo bisa pake yg mana wkwk
Ayen_JKT48,Haiii.. ngomongin birthday t-shirt bingung nih.. menurut kalian better yg mana? (Soft / cerah / darker ??)
Ayen_JKT48,Makasih buat teater dan DS hari ini
Ayen_JKT48,Yuuuk dateng DS.. aku sesi 1 yaaa
Ayen_JKT48,RT @Nadila_JKT48: @Ayen_JKT48 @S_SiscaJKT48 @N_AurelJKT48 part. 2 - beach sandal
Ayen_JKT48,RT @Nadila_JKT48: JKT48 Cover by : @Nadila_JKT48 @Ayen_JKT48 @S_SiscaJKT48 @N_AurelJKT48 part. 1 - Beach Sandal
Ayen_JKT48,Yeayyy pantengin kuy wkwk
Ayen_JKT48,Haihaihai~ aku abis makan nihhh.. kalian jangan lupa makannn
Ayen_JKT48,Yeayyy tadi aku bawain unit song Blue Rose again
Ayen_JKT48,Yuhuuu~ lagu apa yaaah
Ayen_JKT48,Teater hari ini agak beda nih hihihihi
Ayen_JKT48,Happy Chinese New Year Gong xi fa cai.. xin nian kuai le.. wan shi ru yi.. kiong hi kiong hi.. angpao na lai
Ayen_JKT48,Yuhuuu pasti kalian nungguin ini ya.. hehe Yesterday with @Nadila_JKT48 @S_SiscaJKT48 @N_AurelJKT48
Ayen_JKT48,Yesterday with @Nadila_JKT48 @S_SiscaJKT48 @N_AurelJKT48 (part 2)
Ayen_JKT48,"RT @HITSRec: [INFO] Besok 25 Januari 2017, #H1dahSyatAwards ada penampilan dari @officialJKT48 mulai jam 21.00 WIB, live Ocean Ecopark Anco"
Ayen_JKT48,"RT @officialJKT48: [INFO] Tonton keseruan @dahSyatMusik Awards 2017 bersama JKT48 hari Rabu, 25 Januari, Live pukul 21.00 WIB!"
Ayen_JKT48,Jangan lupa nanti malem nonton dahSyatnya Awards 2017 di @OfficialRCTI
Ayen_JKT48,Yeayyy makasih buat hari ini #k3theaterbelieve
Ayen_JKT48,@Dena_JKT48 Makasih neng cancancantikkk
Ayen_JKT48,Makasihh yaa yg tadi #k3theaterbelieve sekarang aku sama @R_AninJKT48 lg nonton teater #RKJteamT hihihi
Ayen_JKT48,Wah #k3theaterbelieve besok ada 2 orang yg shonichi ciye @Rachel_JKT48 &amp; @frieskaJKT48 yg besok nonton dpt bonus.. 'hightouch' wkwkwk
Ayen_JKT48,Trimakasihhh buat hari iniii
Ayen_JKT48,Yuuuk besok #K3theaterBelieve Btw baru inget belom share foto ini ada @Haruka_NKGW10 san wkwk bajunya samaan a
Ayen_JKT48,Happy birthday wo de meimei @Cindvia_JKT48 semoga makin dewasa dan makin baik dalam segala hal.. aminnn
Ayen_JKT48,K! K! K! K Fight Win! K! K! K! Yellow &amp; Blue! We are the team K3! K! K! K! Hooiii!!
Ayen_JKT48,Lagi ngerjain tugas buat uas nihh doain semoga cepet selesai
Ayen_JKT48,Haihaihai.. lama ga share foto yaaa Bajunya cocok buat imlekan nih
Ayen_JKT48,@Nat_JKT48 Legenda kita hahaha semoga taun ini kita senbatsu bareng amin
Ayen_JKT48,Besok aku ikut ke @dahSyatMusik hihihi nonton kuy.. semoga keliatan yaa akunya wkwk selesai Dahsyat langsung ngampus deh
Ayen_JKT48,With the birthday girl @R_AninJKT48 happy birthday yaaaa.. semoga makin semua yang baik2
Ayen_JKT48,Haiii semuaaa pada kangen yaaa?? aku lagi ngurusin tugas kampus nihh banyaaaaak banget tugas buat uas maap yaa baru ngabarin hehe
Ayen_JKT48,Happy new year 2017 Selamat tahun baru 2017 #2017 #happynewyear
Ayen_JKT48,Salah tulis dikit yaaa maap
Ayen_JKT48,Arigatou gozaimashu sempai @HarukaN_JKT48 semoga kamu makin sukses!! we love you Happy graduation!!
Ayen_JKT48,@HarukaN_JKT48 gonna miss you
Ayen_JKT48,Pengen makan @d_crepes juga deh enak2 banget kliatannyaaaa dapet minum @nugreentea pulaaaa #JKT48Cafe
Ayen_JKT48,Iyadeng yaaa udah hari ini JKT48 Cafe nya hahaha sampai jumpa kawan
Ayen_JKT48,Siapa nih yg besok dateng ke JKT48 Cafe?
Ayen_JKT48,@M_DesyJKT48 @Nat_JKT48 Iyanih maruk wkwkkw
Ayen_JKT48,"RT @officialJKT48: [INFO] Tiket event JKT48 Cafe telah SOLD OUT. Bagi yang telah memiliki tiket, harap datang 15 menit sebelum sesi dimulai"
Ayen_JKT48,The birthday girls @Nat_JKT48 @M_DesyJKT48
Ayen_JKT48,Bagusss yaaa design &amp; warna kaos Saikou Kayo nya beda2
Ayen_JKT48,"Tiger, Fire, Cyber, Fiber, Diver, Viber, Jya Jya!! #saikoukayo #saikoukayojkt48"
Ayen_JKT48,Dirimu dirimu Luar Biasa!! Cinta cinta Luar Biasa!! #saikoukayo #saikoukayojkt48 #luarbiasa
Ayen_JKT48,I wanna do.. (I wanna do!!) I wanna kiss.. (I wanna kiss!!) #saikoukayo #saikoukayojkt48 #luarbiasa
Ayen_JKT48,"Mata berair, senyum gigi sampe giginya kering wkwkwk, nahan senyum sampe pipinya kedutan wkwk kocak abis tapi seru dah Luar Biasa!!!"
Ayen_JKT48,"Kan ada shoot mannequin challenge tuh all member, itu di take berulang2 kaliiii.. 1 orang fail, ulang dari awal"
Ayen_JKT48,Pokoknya single Luar Biasa ini bener2 Luar Biasa dah buat member wkwkwk waktu shooting MV juga Luar Biasa
Ayen_JKT48,Ayooo kalian bikin juga dong wotagei ala kalian wkwk
Ayen_JKT48,"Tangan, lengan &amp; pinggang, klo kata orang jawa ""njarem kabeh"" wkwkwk mantullll lahh"
Ayen_JKT48,Keliatannya gampang.. tapi ternyata sama aja kayak nari.. harus full power &amp; gerakinnya gabisa setengah2 biar ga off beat wkwk
Ayen_JKT48,@Nadila_JKT48 @officialJKT48 @M_DesyJKT48 @N_AurelJKT48 Iya aku juga baru tau kok wkwkw @M_DesyJKT48 mah sughoi
Ayen_JKT48,Waktu itu badan sampe sakit semua karna latian wotagei.. sampe2 pas GR konser BELIEVE kmaren badan full koyo
Ayen_JKT48,RT @officialJKT48: [VIDEO] LUAR BIASA (Saikou Kayo) Wotagei Tutorial with @Ayen_JKT48 @M_DesyJKT48 @N_AurelJKT48
Ayen_JKT48,Whoaa!!
Ayen_JKT48,@SaragihReno @soelis_lestari @Viny_JKT48 Buuuu kirimin dong.. nax kosan nech
Ayen_JKT48,Masih ada kok senyumnya
Ayen_JKT48,"""I need a smile on my face"" Haha kiddin'"
Ayen_JKT48,Blue..
Ayen_JKT48,Blue for Christmas because my heart is so blue
Ayen_JKT48,Home alone sepi nihhh.. ramein dong
Ayen_JKT48,Hohohohoho Santa Claus is coming to town @Cindvia_JKT48
Ayen_JKT48,Keluarga besar JKT48 mengucapkan Selamat Natal 2016 Yeaayy
Ayen_JKT48,Hohohohoho
Ayen_JKT48,Merry Christmas Semoga damai Natal beserta kita
Ayen_JKT48,Selamat Natal.. Merry Christmas.. Feliz Nafidad.. semoga damai natal besertamu dan keluargamu
Ayen_JKT48,Happy birthday @M_DesyJKT48 semoga makin baik dalam segala hal yang diinginkan #20thMinDes
Ayen_JKT48,Malem ini rencananya misa bareng @M_DesyJKT48 &amp; @regina_JKT48 &amp; beberapa staff.. semoga jadi semua amin
Ayen_JKT48,"Yang nanti malem dirumah aja, nonton RTV yah jam 22:00 WIB #jkt48believe #jkt485thanniversaryconcert"
Ayen_JKT48,Yang ditunggu2.. jam 22.00 WIB di RTV yaaa #jkt48believe #jkt485thanniversaryconcert
Ayen_JKT48,Nanti malam ya gaezzz.. #jkt485thanniversaryconcert #jkt48believe #jkt48believe_rtv #harukajkt48
Ayen_JKT48,K3luarga bersama keluarga besar hahaha Jangan lupa nanti malem nonton konser BELIEVE di RTV
Ayen_JKT48,@Elisabeth_JKT48 Sukaaa
Ayen_JKT48,RT @S_SiscaJKT48: #jkt48christmas sama ka Ronaaaa
Ayen_JKT48,Tadi aku dapet kadonya dari @Elisabeth_JKT48 bagus dehh isinya gelas 2.. gambar mickey
Ayen_JKT48,"Tadi selese acara, member &amp; staff pada tuker kado so funnnn"
Ayen_JKT48,Trimakasih yang udah dateng ke JKT48 Christmas Charity Event hari ini seruuu yaaaa
Ayen_JKT48,r a t u s a l j u (?)
Ayen_JKT48,Turquoise Christmas Thankyou @TNCnails
Ayen_JKT48,Do you want to build a snowman? Come on lets go and play..
Ayen_JKT48,Siapa nih yang dateng ke Christmas Charity Event? hihihihi
Ayen_JKT48,RT @officialJKT48: [INFO] Mekanisme Ticketing JKT48 Christmas Charity Event (22 Desember 2016)
Ayen_JKT48,"RT @officialJKT48: Teman2, udah pada liat ini belum??"
Ayen_JKT48,Ada foto yg ketinggalan di share btw @chintya_JKT48 mirip bet ama pocahontas yaa
Ayen_JKT48,K K K hoiiii!!! #jkt48believe #jkt48handshakeevent #christmasiscoming
Ayen_JKT48,All I want for Christmas is you #jkt48believe #jkt48handshakeevent #christmasiscoming
Ayen_JKT48,Christmas edition hahaha Christmas Tree #jkt48believe #jkt48handshakeevent
Ayen_JKT48,Pohon natal thanks for today #jkt48believe #jkt48handshakeevent #christmasiscoming
Ayen_JKT48,#jkt48believe #jkt48handshakeevent #christmasiscoming #christmastree #christmastree
Ayen_JKT48,Christmas Tree #jkt48believe #jkt48handshakeevent #christmasiscoming #christmastree
Ayen_JKT48,Seru sekaliii hari iniii makasih semuanya pulangnya ati2 yaaa
Ayen_JKT48,RT @officialJKT48: #JKT48LoveTripHS sekarang sesi 4
Ayen_JKT48,Sampai jumpa di sesi 4 #jkt48believe #jkt48handshakeevent #christmasiscoming #reindeer
Ayen_JKT48,#jkt48believe #jkt48handshakeevent #christmasiscoming #reindeer #reindeercostume
Ayen_JKT48,Reindeer #jkt48believe #jkt48handshakeevent #christmasiscoming #reindeer #reindeercostume @
Ayen_JKT48,Sesi 2 yoooo~ ^o^
Ayen_JKT48,Sesi 1 kuyyy aku jadi rusa nih haha
Ayen_JKT48,"Sampe jumpa di handshake event sesi 1,2,4,7,8"
Ayen_JKT48,Thanks a lot for you all see ya tomorrow #JKT48Believe #Happy5thAnniversaryJKT48 #TerimakasihHarukaNakagawa #JKT48handshake
Ayen_JKT48,"Tadi aku wotagei di lagu ""Luar Biasa"" haha senseinya =&gt; @M_DesyJKT48 #JKT48Believe #Happy5thAnniversaryJKT48"
Ayen_JKT48,Blue Christmas tree
Ayen_JKT48,#jkt48believe #jkt485thanniversaryconcert
Ayen_JKT48,#jkt48believe #jkt485thanniversaryconcert
Ayen_JKT48,Very happy JKT48 5th anniversary concert #jkt48believe #jkt485thanniversaryconcert
Ayen_JKT48,Gasabar sampe Bandung seru loh trip nya berasa lagi mau study tour hahahaha all member+ all staff ramenyaaa Lu
Ayen_JKT48,"Duduk sama ""dedek"" @Acha_JKT48 see yaaa di Bandung"
Ayen_JKT48,RT @officialJKT48: The Force Awakens! Dapatkan di Merchandise Booth JKT48!
Ayen_JKT48,RT @officialJKT48: Mainkan juga Gacha-Gacha JKT48 dengan hadiah yang baru!
Ayen_JKT48,"RT @officialJKT48: ""I am your oshi, Luke..."""
Ayen_JKT48,RT @officialJKT48: The Force is strong with this one
Ayen_JKT48,Udah selesai latihan nih dari tadiii hahahay asiknya jam segini udah pulang
Ayen_JKT48,RT @officialJKT48: 5th Anniversary Concert &amp; Haruka Nakagawa Graduation Ceremony #JKT48BELIEVE Dapatkan segera tiketnya!
Ayen_JKT48,RT @officialJKT48: [INFO] Penjualan tiket OTS dan penukaran tiket konser #JKT48BELIEVE di Hari-H dimulai pukul 10.00 WIB di Lobby Utama Tra
Ayen_JKT48,RT @officialJKT48: Mau tiket gratis konser #JKT48BELIEVE tipe gold? Pantau tweet @hondaisme dan ikuti kuisnya! #HondaJKT48
Ayen_JKT48,Dinner with @M_DesyJKT48
Ayen_JKT48,"@Naomi_JKT48 Turut berduka cita kak naomi, dudut &amp; keluarga semoga amal ibadah papanya diterima di sisi-Nya.. aminnn"
Ayen_JKT48,Wakakaka mention kalian lucu2 udah2 dah malem.. Tidur kuyyy.. Oyasumooo ^o^ K3epRock\m/
Ayen_JKT48,Pengen foto sama santa claus deh wkwkwk *random
Ayen_JKT48,Btw handshake event aku pake baju bertema natal wkwkwk lucu deh berasa pengen ngetawain diri sendiri kalo ngaca
Ayen_JKT48,"Nanti klo aku punya anak, mau bohongin anakku juga ah wkwk pura2 jadi santa claus wkwkwk hohoho"
Ayen_JKT48,Jadi kangen kehidupan masa kecil semua sayang aku.. wkwk klo sekarang semua masih sayang sama aku gak ya? Wkwkwkwk
Ayen_JKT48,Pas udah gede aku baru tau ternyata itu bukan dari Santa Claus tapi dari papa hahahahaha
Ayen_JKT48,Katanya pas hari natal bakal dikabulin sama Santa Claus wkwkwk.. ternyata pas natal pagi aku liat dibawah kasur ada kado wkwkwk
Ayen_JKT48,"Dulu pas mau natal, papa pernah nyuruh aku nulis surat permohonan trus dimasukin ke spatu boots, trus taruh bawah kasur wkwk"
Ayen_JKT48,@Nat_JKT48 Wakakaka zaman gw sd gw sih masih percaya ituuuu but now.. who's become the santa? Wkwk dulu sih papa gw tuhh wkwkw
Ayen_JKT48,@Nat_JKT48 Ronasihsamainajasamanataliawkwkwkwwk
Ayen_JKT48,@Nat_JKT48 @bebyJKT48 Telat bgt yaa wkwk
Ayen_JKT48,@Nat_JKT48 @bebyJKT48 Betulllll.. aku juga gapunya wkwk
Ayen_JKT48,Besok nyanyi lagi buat ambil nilai tugas wkwkwk smoga nada tingginya mulus wkwkwk
Ayen_JKT48,Tadi dateng ke teater team J buat rayain seitansai @Uty_JKT48 hihihi
Ayen_JKT48,Tadi abis gereja.. sekarang mau latian
Ayen_JKT48,RT @officialJKT48: #Repost @inside_indo RBT) Giveaway with JKT48! Syarat &amp; Ketentuan (di baca baik-baik ya)
Ayen_JKT48,Oh My God!
Ayen_JKT48,RT @TweetRAMALAN: #Pisces adalah salah satu zodiak yang paling pintar.
Ayen_JKT48,@Uty_JKT48 Wkwkwkwk iyaaa pengertian ya
Ayen_JKT48,Halah inimah salfok yg bulenya ya wkwk
Ayen_JKT48,Foto himawari tadi ada tuh udah di share ama steffy wkwk
Ayen_JKT48,RT @P_StefiJKT48: Terimakasih semua yg sudah hadir show tadii XOXO!
Ayen_JKT48,@P_StefiJKT48 Daguku kok kayak penggaris segitiga zaman sekolah dulu yaaa
Ayen_JKT48,@Naomi_JKT48 @Nat_JKT48 Hihihihihi kapan yaaaa
Ayen_JKT48,Sekarang punya amunisi coklat 5 batang wkwkwk ntapsss lah
Ayen_JKT48,@Nat_JKT48 Lu mah ameno doubutsuen (bener ga tulisannya) wkwk
Ayen_JKT48,Pengen deh coba bawain Ameno Pianist bareng @Nat_JKT48 &amp; @Naomi_JKT48 wkwkwkwk
Ayen_JKT48,Setlist BELIEVE K3 sangat bikin berkeringat yaaa kayak mandiii wkwk
Ayen_JKT48,@Nat_JKT48 Hobaaaaaah~
Ayen_JKT48,Biasanya aku dapet unit song yang heboh.. sekarang dapet unit yang kalem hihihihihi
Ayen_JKT48,Makasih buat hari ini.. seru sekaliii yaaa yeaaay!! Sekarang aku bawain unit Himawari
Ayen_JKT48,I scream for Ice cream #madeinhokkaidojkt48 @ FX Sudirman [Senayan]
Ayen_JKT48,#madeinhokkaidojkt48 @ fX Sudirman
Ayen_JKT48,#madeinhokkaidojkt48 @ fX Sudirman
Ayen_JKT48,Fun time komplit nih after makan ice cream dari #madeinhokkaidojkt48
Ayen_JKT48,Lagi makan2 bareng #K3luargaBaru hihihihihi
Ayen_JKT48,Jadi kangen juga makan itu
Ayen_JKT48,Besok #k3theaterbelieve kan?? Asikkk ketemu dong
Ayen_JKT48,"Tadi critanya aku replacement class 3 matkul trus pulangnya sore, terus ketiduran.. trus lupa deh makan malem karna keasikan nonton tv"
Ayen_JKT48,Tadi baru inget trnyata belom makan malem.. jadinya pesen deh lewat aplikasi.. untung msi buka warung baksonya haha
Ayen_JKT48,Haiiii.. aku lagi makan baksoooo~ ntapss
Ayen_JKT48,RT @officialJKT48: [INFO] Perayaan ulang tahun @P_StefiJKT48 akan dilaksanakan besok di JKT48 Theater
Ayen_JKT48,"RT @officialJKT48: [INFO] Mulai Jumat Hari ini, Event Made in Hokkaido with JKT48 dimulai! #MadeInHokkaidoJKT48"
Ayen_JKT48,RT @officialJKT48: Terima kasih telah menyaksikan pertunjukan perdana BELIEVE dari new JKT48 Team KIII #K3luargaBaru #k3theaterbelieve
Ayen_JKT48,@officialJKT48 ma'face
Ayen_JKT48,Thank you yaaah yg tadi nonton &gt;.&lt; mantap ya lagu2nya semoga kedepannya makin bagus semuanyaaaa
Ayen_JKT48,Tonight #k3theaterbelieve #shonichiK3luargabaru
Ayen_JKT48,Siapa dateng #k3theaterbelieve #K3luargaBaru ??? Hihihihihi
Ayen_JKT48,RT @officialJKT48: [INFO] Dapatkan Tiket show teater hari ini di ticket box JKT48 Theater (buka mulai 16.30 WIB)!
Ayen_JKT48,RT @officialJKT48: [INFO] Pengumuman Mengenai Perubahan Mekanisme Ticketing dan Harga Tiket JKT48 Theater
Ayen_JKT48,RT @officialJKT48: [INFO] Mengenai Layanan Terbaru: JKT48 Point
Ayen_JKT48,Sekarang bobok kuy.. Oyasumooo ^o^ K3epRock\m/ jangan lupa berdoa ya kuy
Ayen_JKT48,Sekarang klo mau nonton gampang loh beli tiketnya tinggal dateng aja ke loketnya wkwk kayak mau nonton bioskop
Ayen_JKT48,Siapa yang nanti nonton theater BELIEVE Team K3??? Whoaaaa ditunggu kedatangannya!! Aku dah ga sabar nih deg2an
Ayen_JKT48,RT @officialJKT48: [VIDEO] Made in Hokkaido with JKT48 (hosted by The Hokkaido Shimbun Press) Event
